2014-11-06 18:07:55,401 INFO  [main] util.VersionInfo (VersionInfo.java:logVersion(109)) - HBase 0.98.1-cdh5.1.4
2014-11-06 18:07:55,524 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:GNOME_DESKTOP_SESSION_ID=this-is-deprecated
2014-11-06 18:07:55,524 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_LLVM_VERSION=3.3
2014-11-06 18:07:55,524 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:GDMSESSION=ubuntu
2014-11-06 18:07:55,524 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:COMPIZ_CONFIG_PROFILE=ubuntu
2014-11-06 18:07:55,524 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:XDG_SESSION_COOKIE=d04b68bb28c71b2d92820c3000000001-1415033323.86502-297389570
2014-11-06 18:07:55,526 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:PWD=/home/cdh5/Impala
2014-11-06 18:07:55,526 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HBASE_ZNODE_FILE=/tmp/hbase-cdh5-master.znode
2014-11-06 18:07:55,526 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:ARTISTIC_STYLE_OPTIONS=/home/cdh5/Impala/be/.astylerc
2014-11-06 18:07:55,526 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_AVRO_VERSION=1.7.4
2014-11-06 18:07:55,526 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_SQUEASEL_VERSION=3.3
2014-11-06 18:07:55,526 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_DATASET_DIR=/home/cdh5/Impala/testdata/datasets
2014-11-06 18:07:55,526 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HBASE_NICENESS=0
2014-11-06 18:07:55,526 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:NLSPATH=/usr/dt/lib/nls/msg/%L/%N.cat
2014-11-06 18:07:55,526 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_OPENLDAP_VERSION=2.4.25
2014-11-06 18:07:55,526 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_AUX_DATASET_DIR=/home/cdh5/impala-auxiliary-tests/testdata/datasets
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HADOOP_LZO=/home/cdh5/hadoop-lzo
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:LIBHDFS_OPTS= -Djava.library.path=/home/cdh5/Impala/thirdparty/hadoop-2.3.0-cdh5.1.4//lib/native/:/home/cdh5/Impala/be/build/debug/service
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_COMMON_DIR=/home/cdh5/Impala/common
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:PATH=/home/cdh5/Impala/thirdparty/hbase-0.98.1-cdh5.1.4//bin:/home/cdh5/Impala/thirdparty/hive-0.12.0-cdh5.1.4//bin:/home/cdh5/Impala/thirdparty/hadoop-2.3.0-cdh5.1.4//bin:/home/cdh5/Impala/bin:/usr/lib/lightdm/lightdm:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HIVE_CONF_DIR=/home/cdh5/Impala/fe/src/test/resources
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HBASE_SECURITY_LOGGER=INFO,RFAS
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:XAUTHORITY=/home/cdh5/.Xauthority
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HBASE_START_FILE=/tmp/hbase-cdh5-master.autorestart
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_HOME=/home/cdh5/Impala
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HBASE_LOGFILE=hbase-cdh5-master-jyu-linux.log
2014-11-06 18:07:55,527 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_PARQUET_VERSION=1.2.5-cdh5.1.4
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HIVE_AUX_JARS_PATH=/home/cdh5/Impala/fe/target
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:GNOME_KEYRING_CONTROL=/tmp/keyring-lGaaqf
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_GTEST_VERSION=1.6.0
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:LD_PRELOAD=:/usr/lib/jvm/java-7-oracle/jre/lib/amd64/server/libjsig.so
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_AUX_WORKLOAD_DIR=/home/cdh5/impala-auxiliary-tests/testdata/workloads
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:COLORTERM=gnome-terminal
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:PYTHONPATH=/home/cdh5/Impala:/home/cdh5/Impala/shell/gen-py:/home/cdh5/Impala/testdata/:/home/cdh5/Impala/thirdparty/thrift-0.9.0/build//python/lib64/python*/site-packages/:/home/cdh5/Impala/thirdparty/thrift-0.9.0/build//python/lib/python2.7/site-packages/:/home/cdh5/Impala/thirdparty/hive-0.12.0-cdh5.1.4//lib/py:/home/cdh5/Impala/shell/ext-py/prettytable-0.7.1/dist/prettytable-0.7.1-py2.7.egg:/home/cdh5/Impala/shell/ext-py/sasl-0.1.1/dist/sasl-0.1.1-py2.7-linux-x86_64.egg:/home/cdh5/Impala/shell/ext-py/sqlparse-0.1.7/dist/sqlparse-0.1.7-py2.7.egg
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_HIVE_VERSION=0.12.0-cdh5.1.4
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share/:/usr/share/
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:PPROF_PATH=/home/cdh5/Impala/thirdparty/gperftools-2.0//src/pprof
2014-11-06 18:07:55,528 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:LOGNAME=cdh5
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:LLAMA_HOME=/home/cdh5/Impala/thirdparty/llama-1.0.0-cdh5.1.4/
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:GPG_AGENT_INFO=/tmp/keyring-lGaaqf/gpg:0:1
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:SSH_AUTH_SOCK=/tmp/keyring-lGaaqf/ssh
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_SENTRY_VERSION=1.3.0-cdh5.1.4
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-K0awXytDyg,guid=59dfe6634d1c0f9c2fcb21e900053637
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:GNOME_KEYRING_PID=24002
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HBASE_ROOT_LOGGER=INFO,RFA
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_WORKLOAD_DIR=/home/cdh5/Impala/testdata/workloads
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:DESKTOP_SESSION=ubuntu
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:DISPLAY=:2
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:USER=cdh5
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_THRIFT_VERSION=0.9.0
2014-11-06 18:07:55,529 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_TEST_CLUSTER_LOG_DIR=/home/cdh5/Impala/cluster_logs
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:LS_COLORS=rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arj=01;31:*.taz=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.zip=01;31:*.z=01;31:*.Z=01;31:*.dz=01;31:*.gz=01;31:*.lz=01;31:*.xz=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.jpg=01;35:*.jpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.axv=01;35:*.anx=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.axa=00;36:*.oga=00;36:*.spx=00;36:*.xspf=00;36:
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_GFLAGS_VERSION=2.0
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:LANG=en_US.UTF-8
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_BUILD_THREADS=8
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:TERM=xterm
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session11
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_FE_DIR=/home/cdh5/Impala/fe
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HIVE_HOME=/home/cdh5/Impala/thirdparty/hive-0.12.0-cdh5.1.4/
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_GPERFTOOLS_VERSION=2.0
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:MANDATORY_PATH=/usr/share/gconf/ubuntu.mandatory.path
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:JAVA_LIBRARY_PATH=/home/cdh5/Impala/thirdparty/snappy-1.0.5/build/lib:/home/cdh5/Impala/thirdparty/snappy-1.0.5/build/lib:/home/cdh5/Impala/thirdparty/hadoop-2.3.0-cdh5.1.4/lib/native
2014-11-06 18:07:55,530 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HBASE_REST_OPTS=
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_AUX_TEST_HOME=/home/cdh5/impala-auxiliary-tests
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_CYRUS_SASL_VERSION=2.1.23
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:XDG_CURRENT_DESKTOP=Unity
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_LLAMA_VERSION=1.0.0-cdh5.1.4
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HADOOP_CONF_DIR=/home/cdh5/Impala/fe/src/test/resources
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:THRIFT_SRC_DIR=/home/cdh5/Impala/thirdparty/thrift-0.9.0/
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:CDH_MAJOR_VERSION=5
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:SHLVL=6
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HBASE_LOG_DIR=/home/cdh5/Impala/thirdparty/hbase-0.98.1-cdh5.1.4//logs
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:THRIFT_HOME=/home/cdh5/Impala/thirdparty/thrift-0.9.0/build/
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:XFILESEARCHPATH=/usr/dt/app-defaults/%L/Dt
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:MINI_DFS_BASE_DATA_DIR=/home/cdh5/Impala/cdh-5-hdfs-data
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_GLOG_VERSION=0.3.2
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HBASE_CONF_DIR=/home/cdh5/Impala/fe/src/test/resources
2014-11-06 18:07:55,531 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:WINDOWID=44048884
2014-11-06 18:07:55,532 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_HADOOP_VERSION=2.3.0-cdh5.1.4
2014-11-06 18:07:55,532 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:HADOOP_HOME=
2014-11-06 18:07:55,532 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:MALLOC_ARENA_MAX=4
2014-11-06 18:07:55,532 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:LD_LIBRARY_PATH=/usr/lib/jvm/java-7-oracle/jre/lib/amd64/server:/usr/lib/jvm/java-7-oracle/jre/lib/amd64:/usr/lib/jvm/java-7-oracle/jre/../lib/amd64::/usr/lib/jvm/java-7-oracle/jre/lib/amd64:/usr/lib/jvm/java-7-oracle/jre/lib/amd64/server:/usr/lib/jvm/java-7-oracle/jre/lib/amd64/server:/home/cdh5/Impala/thirdparty/hadoop-2.3.0-cdh5.1.4//lib/native:/home/cdh5/Impala/be/build/debug/service:/home/cdh5/Impala/thirdparty/snappy-1.0.5/build/lib:/home/cdh5/Impala-lzo/build:/home/cdh5/Impala/thirdparty/snappy-1.0.5/build/lib:/home/cdh5/Impala/thirdparty/snappy-1.0.5/build/lib:/home/cdh5/Impala/thirdparty/hadoop-2.3.0-cdh5.1.4/lib/native
2014-11-06 18:07:55,532 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:SHELL=/bin/bash
2014-11-06 18:07:55,532 INFO  [main] util.ServerCommandLine (ServerCommandLine.java:logProcessInfo(113)) - env:IMPALA_LZO=/home/cdh5/Impala-lzo
